State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi       ,Masoor,3741,2712
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi       ,Onion,145,2026
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi       ,Other  Rabi pulses,3415,3203
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi       ,Potato,2352,51688
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi       ,Rapeseed &Mustard,4672,5405
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi       ,Wheat,167141,375232
Uttar Pradesh,SIDDHARTH NAGAR,2007,Summer     ,Onion,23,311
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Arhar/Tur,2771,1798
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Dry chillies,12,12
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Groundnut,126,90
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Guar seed,32,27
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Maize,667,998
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Rice,171877,405973
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Small millets,3,2
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Sugarcane,2249,104209
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Sweet potato,58,712
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Urad,710,382
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Barley,7,15
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Coriander,232,139
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Garlic,45,265
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Gram,305,301
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Linseed,1553,699
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Masoor,4662,4116
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Onion,211,2473
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Peas & beans (Pulses),3737,4511
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Potato,2120,43458
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Rapeseed &Mustard,3834,4336
Uttar Pradesh,SIDDHARTH NAGAR,2008,Rabi       ,Wheat,167255,422821
Uttar Pradesh,SIDDHARTH NAGAR,2008,Summer     ,Banana,1,38
Uttar Pradesh,SIDDHARTH NAGAR,2008,Summer     ,Maize,189,283
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Arhar/Tur,2528,1637
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Groundnut,40,27
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Guar seed,36,30
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Maize,699,1017
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Rice,172893,363940
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Sugarcane,2577,131355
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Sweet potato,60,816
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Urad,233,89
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Barley,6,14
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Coriander,219,124
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Garlic,128,680
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Gram,212,175
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Linseed,1533,676
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Masoor,3518,2825
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Onion,180,3091
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Peas & beans (Pulses),3190,4094
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Potato,1941,48265
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Rapeseed &Mustard,3359,3749
Uttar Pradesh,SIDDHARTH NAGAR,2009,Rabi       ,Wheat,166621,388394
Uttar Pradesh,SIDDHARTH NAGAR,2009,Summer     ,Banana,46,1892
Uttar Pradesh,SIDDHARTH NAGAR,2009,Summer     ,Maize,272,395
Uttar Pradesh,SIDDHARTH NAGAR,2009,Summer     ,Onion,201,2792
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Arhar/Tur,1862,1177
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Groundnut,39,39
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Guar seed,34,28
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Maize,608,702
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Rice,175157,415297
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Sugarcane,2343,123026
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Sweet potato,65,800
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Urad,231,156
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Barley,6,15
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Gram,14,13
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Linseed,1361,623
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Masoor,3108,2179
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Onion,208,3829
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Peas & beans (Pulses),3255,3792
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Potato,1913,46668
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Rapeseed &Mustard,3434,4107
Uttar Pradesh,SIDDHARTH NAGAR,2010,Rabi       ,Wheat,159332,499984
Uttar Pradesh,SIDDHARTH NAGAR,2010,Summer     ,Maize,86,126
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Arhar/Tur,2058,1539
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Groundnut,46,46
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Guar seed,12,10
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Maize,602,1059
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Rice,169824,435429
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Sugarcane,2217,124338
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Sweet potato,106,1378
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Urad,199,133
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Barley,5,13
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Coriander,291,161
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Garlic,56,289
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Gram,15,18
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Linseed,1559,707
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Maize,2,5
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Masoor,3698,3258
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Onion,178,4072
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Peas & beans (Pulses),3178,4551
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Potato,1747,38576
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Rapeseed &Mustard,3276,3731
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi       ,Wheat,157619,537638
Uttar Pradesh,SIDDHARTH NAGAR,2011,Summer     ,Maize,73,121
Uttar Pradesh,SIDDHARTH NAGAR,2011,Summer     ,Onion,221,2394
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Arhar/Tur,2080,1768
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Groundnut,34,34
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Guar seed,29,24
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Maize,575,1062
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Rice,160991,411332
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Sugarcane,2231,134628
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Sweet potato,109,1411
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Urad,224,149
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Barley,5,13
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Coriander,283,153
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Garlic,64,332
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Gram,14,15
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Linseed,1492,671
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Masoor,3049,2714
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Onion,178,4095
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Peas & beans (Pulses),2795,4176
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Potato,1500,36528
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Rapeseed &Mustard,2998,3780
Uttar Pradesh,SIDDHARTH NAGAR,2012,Rabi       ,Wheat,159883,567105
Uttar Pradesh,SIDDHARTH NAGAR,2012,Summer     ,Maize,97,179
Uttar Pradesh,SIDDHARTH NAGAR,2012,Summer     ,Onion,204,2219
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Arhar/Tur,1900,1658
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Groundnut,37,33
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Guar seed,26,21
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Maize,626,1150
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Rice,173903,477016
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Sesamum,8,1
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Sugarcane,2114,130146
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Sweet potato,80,1058
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Urad,329,147
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Barley,7,20
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Coriander,264,144
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Garlic,61,357
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Gram,12,5
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Linseed,1278,518
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Maize,46,163
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Masoor,3318,2293
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Onion,184,3742
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Peas & beans (Pulses),3305,3278
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Potato,1833,38796
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Rapeseed &Mustard,3240,3292
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,Wheat,157897,596693
Uttar Pradesh,SIDDHARTH NAGAR,2013,Summer     ,Maize,6,11
Uttar Pradesh,SIDDHARTH NAGAR,2013,Summer     ,Onion,204,2745
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Arhar/Tur,1961,1241
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Groundnut,30,26
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Guar seed,22,18
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Maize,644,1145
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Rice,170404,414082
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Sugarcane,2377,149086
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Sweet potato,90,1115
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Urad,226,121
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Barley,6,10
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Coriander,289,140
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Garlic,62,359
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Linseed,1496,866
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Maize,13,31
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Masoor,3070,1648
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Onion,194,2968
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Peas & beans (Pulses),3108,2347
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Potato,1679,37877
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Rapeseed &Mustard,3230,2520
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Wheat,161544,408222
Uttar Pradesh,SIDDHARTH NAGAR,2014,Summer     ,Banana,14,632
Uttar Pradesh,SIDDHARTH NAGAR,2014,Summer     ,Maize,6,11
Uttar Pradesh,SIDDHARTH NAGAR,2014,Summer     ,Onion,216,3266
Uttar Pradesh,SITAPUR,1997,Kharif     ,Arhar/Tur,16603,7103
Uttar Pradesh,SITAPUR,1997,Kharif     ,Bajra,2972,3276
Uttar Pradesh,SITAPUR,1997,Kharif     ,Groundnut,5765,3004
Uttar Pradesh,SITAPUR,1997,Kharif     ,Jowar,12842,8898
Uttar Pradesh,SITAPUR,1997,Kharif     ,Maize,24379,14944
Uttar Pradesh,SITAPUR,1997,Kharif     ,Moong(Green Gram),10,3
Uttar Pradesh,SITAPUR,1997,Kharif     ,Moth,2,1
Uttar Pradesh,SITAPUR,1997,Kharif     ,Oilseeds total,26406,8003
Uttar Pradesh,SITAPUR,1997,Kharif     ,Onion,226,2327
Uttar Pradesh,SITAPUR,1997,Kharif     ,Rice,141093,313355
Uttar Pradesh,SITAPUR,1997,Kharif     ,Sesamum,5317,797
Uttar Pradesh,SITAPUR,1997,Kharif     ,Small millets,1751,1407
Uttar Pradesh,SITAPUR,1997,Kharif     ,Soyabean,23,23
Uttar Pradesh,SITAPUR,1997,Kharif     ,Total foodgrain,440490,803328
Uttar Pradesh,SITAPUR,1997,Kharif     ,Urad,8073,2293
Uttar Pradesh,SITAPUR,1997,Rabi       ,Barley,6871,10747
Uttar Pradesh,SITAPUR,1997,Rabi       ,Gram,5868,2042
Uttar Pradesh,SITAPUR,1997,Rabi       ,Linseed,393,167
Uttar Pradesh,SITAPUR,1997,Rabi       ,Masoor,22421,12466
Uttar Pradesh,SITAPUR,1997,Rabi       ,Peas & beans (Pulses),1204,1342
Uttar Pradesh,SITAPUR,1997,Rabi       ,Rapeseed &Mustard,14873,3959
Uttar Pradesh,SITAPUR,1997,Rabi       ,Sunflower,35,53
Uttar Pradesh,SITAPUR,1997,Rabi       ,Wheat,192766,423769
Uttar Pradesh,SITAPUR,1997,Summer     ,Maize,44,69
Uttar Pradesh,SITAPUR,1997,Summer     ,Moong(Green Gram),6,3
Uttar Pradesh,SITAPUR,1997,Summer     ,Urad,3585,1610
Uttar Pradesh,SITAPUR,1997,Whole Year ,Potato,4357,35304
Uttar Pradesh,SITAPUR,1997,Whole Year ,Sugarcane,84364,4205039
Uttar Pradesh,SITAPUR,1998,Kharif     ,Arhar/Tur,15337,16969
Uttar Pradesh,SITAPUR,1998,Kharif     ,Bajra,2766,1391
Uttar Pradesh,SITAPUR,1998,Kharif     ,Groundnut,5947,2307
Uttar Pradesh,SITAPUR,1998,Kharif     ,Jowar,12343,4921
Uttar Pradesh,SITAPUR,1998,Kharif     ,Maize,24188,5104
Uttar Pradesh,SITAPUR,1998,Kharif     ,Moong(Green Gram),9,3
Uttar Pradesh,SITAPUR,1998,Kharif     ,Moth,1,
Uttar Pradesh,SITAPUR,1998,Kharif     ,Ragi,3,4
Uttar Pradesh,SITAPUR,1998,Kharif     ,Rice,141182,250568
Uttar Pradesh,SITAPUR,1998,Kharif     ,Sesamum,5355,1056
Uttar Pradesh,SITAPUR,1998,Kharif     ,Small millets,1587,741
Uttar Pradesh,SITAPUR,1998,Kharif     ,Soyabean,12,5
Uttar Pradesh,SITAPUR,1998,Kharif     ,Urad,8022,2222
Uttar Pradesh,SITAPUR,1998,Rabi       ,Barley,6265,10527
Uttar Pradesh,SITAPUR,1998,Rabi       ,Gram,4431,3324
Uttar Pradesh,SITAPUR,1998,Rabi       ,Linseed,391,148
Uttar Pradesh,SITAPUR,1998,Rabi       ,Masoor,22079,18238
Uttar Pradesh,SITAPUR,1998,Rabi       ,Peas & beans (Pulses),2006,2118
Uttar Pradesh,SITAPUR,1998,Rabi       ,Rapeseed &Mustard,15124,9200
Uttar Pradesh,SITAPUR,1998,Rabi       ,Sunflower,30,37
Uttar Pradesh,SITAPUR,1998,Rabi       ,Wheat,199123,443661
Uttar Pradesh,SITAPUR,1998,Summer     ,Maize,45,46
Uttar Pradesh,SITAPUR,1998,Summer     ,Moong(Green Gram),17,7
Uttar Pradesh,SITAPUR,1998,Summer     ,Urad,4021,1295
Uttar Pradesh,SITAPUR,1998,Whole Year ,Onion,239,2886
Uttar Pradesh,SITAPUR,1998,Whole Year ,Potato,4300,73161
Uttar Pradesh,SITAPUR,1998,Whole Year ,Sannhamp,1,
Uttar Pradesh,SITAPUR,1998,Whole Year ,Sugarcane,84044,4482571
Uttar Pradesh,SITAPUR,1998,Whole Year ,Tobacco,522,3130
Uttar Pradesh,SITAPUR,1998,Whole Year ,Turmeric,47,87
Uttar Pradesh,SITAPUR,1999,Kharif     ,Arhar/Tur,14353,23171
Uttar Pradesh,SITAPUR,1999,Kharif     ,Bajra,3549,3862
Uttar Pradesh,SITAPUR,1999,Kharif     ,Cotton(lint),11,12
Uttar Pradesh,SITAPUR,1999,Kharif     ,Groundnut,4687,4739
Uttar Pradesh,SITAPUR,1999,Kharif     ,Jowar,11201,12646
Uttar Pradesh,SITAPUR,1999,Kharif     ,Maize,20456,22543
Uttar Pradesh,SITAPUR,1999,Kharif     ,Moong(Green Gram),6,2
Uttar Pradesh,SITAPUR,1999,Kharif     ,Rice,156206,320394
Uttar Pradesh,SITAPUR,1999,Kharif     ,Small millets,1388,847
Uttar Pradesh,SITAPUR,1999,Kharif     ,Soyabean,5,4
Uttar Pradesh,SITAPUR,1999,Kharif     ,Sunflower,19,27
Uttar Pradesh,SITAPUR,1999,Kharif     ,Urad,6196,2788
Uttar Pradesh,SITAPUR,1999,Rabi       ,Barley,5803,9393
Uttar Pradesh,SITAPUR,1999,Rabi       ,Gram,3076,2798
Uttar Pradesh,SITAPUR,1999,Rabi       ,Linseed,279,122
Uttar Pradesh,SITAPUR,1999,Rabi       ,Maize,37,54
Uttar Pradesh,SITAPUR,1999,Rabi       ,Ragi,1,2
Uttar Pradesh,SITAPUR,1999,Rabi       ,Rapeseed &Mustard,14377,8798
Uttar Pradesh,SITAPUR,1999,Rabi       ,Wheat,198814,481591
Uttar Pradesh,SITAPUR,1999,Summer     ,Moong(Green Gram),10,7
Uttar Pradesh,SITAPUR,1999,Summer     ,Urad,4105,1609
Uttar Pradesh,SITAPUR,1999,Whole Year ,Onion,290,4157
Uttar Pradesh,SITAPUR,1999,Whole Year ,Peas & beans (Pulses),2449,3037
Uttar Pradesh,SITAPUR,1999,Whole Year ,Potato,4759,88283
Uttar Pradesh,SITAPUR,1999,Whole Year ,Sugarcane,95830,5249951
Uttar Pradesh,SITAPUR,1999,Whole Year ,Tobacco,686,3720
Uttar Pradesh,SITAPUR,1999,Whole Year ,Turmeric,109,170
Uttar Pradesh,SITAPUR,2000,Kharif     ,Arhar/Tur,13084,16505
Uttar Pradesh,SITAPUR,2000,Kharif     ,Bajra,3513,2753
Uttar Pradesh,SITAPUR,2000,Kharif     ,Castor seed,1,0.1
Uttar Pradesh,SITAPUR,2000,Kharif     ,Groundnut,6441,4227
Uttar Pradesh,SITAPUR,2000,Kharif     ,Jowar,10656,13149
Uttar Pradesh,SITAPUR,2000,Kharif     ,Maize,17119,14808
Uttar Pradesh,SITAPUR,2000,Kharif     ,Moong(Green Gram),9,2
Uttar Pradesh,SITAPUR,2000,Kharif     ,Rice,163309,232696
Uttar Pradesh,SITAPUR,2000,Kharif     ,Sesamum,6690,783
Uttar Pradesh,SITAPUR,2000,Kharif     ,Small millets,997,690
Uttar Pradesh,SITAPUR,2000,Kharif     ,Soyabean,13,8
Uttar Pradesh,SITAPUR,2000,Kharif     ,Urad,6398,1747
Uttar Pradesh,SITAPUR,2000,Rabi       ,Barley,5186,8814
Uttar Pradesh,SITAPUR,2000,Rabi       ,Gram,2184,2070
Uttar Pradesh,SITAPUR,2000,Rabi       ,Linseed,201,72
Uttar Pradesh,SITAPUR,2000,Rabi       ,Maize,70,114
Uttar Pradesh,SITAPUR,2000,Rabi       ,Masoor,25062,17995
Uttar Pradesh,SITAPUR,2000,Rabi       ,Moong(Green Gram),10,6
Uttar Pradesh,SITAPUR,2000,Rabi       ,Peas & beans (Pulses),2446,2444
Uttar Pradesh,SITAPUR,2000,Rabi       ,Rapeseed &Mustard,13713,8262
Uttar Pradesh,SITAPUR,2000,Rabi       ,Urad,3568,1598
Uttar Pradesh,SITAPUR,2000,Rabi       ,Wheat,206207,459802
Uttar Pradesh,SITAPUR,2000,Whole Year ,Potato,3847,52295
Uttar Pradesh,SITAPUR,2000,Whole Year ,Sugarcane,94889,5006723
Uttar Pradesh,SITAPUR,2000,Whole Year ,Turmeric,135,235
Uttar Pradesh,SITAPUR,2001,Kharif     ,Arhar/Tur,11156,13122
Uttar Pradesh,SITAPUR,2001,Kharif     ,Bajra,3162,2620
Uttar Pradesh,SITAPUR,2001,Kharif     ,Cotton(lint),11,12
Uttar Pradesh,SITAPUR,2001,Kharif     ,Groundnut,3351,3006
Uttar Pradesh,SITAPUR,2001,Kharif     ,Jowar,8714,8053
Uttar Pradesh,SITAPUR,2001,Kharif     ,Maize,15251,11011
Uttar Pradesh,SITAPUR,2001,Kharif     ,Moong(Green Gram),6,2
Uttar Pradesh,SITAPUR,2001,Kharif     ,Rice,160975,276372
Uttar Pradesh,SITAPUR,2001,Kharif     ,Sesamum,8003,1761
Uttar Pradesh,SITAPUR,2001,Kharif     ,Small millets,675,440
Uttar Pradesh,SITAPUR,2001,Kharif     ,Soyabean,6,4
Uttar Pradesh,SITAPUR,2001,Kharif     ,Sunflower,41,79
Uttar Pradesh,SITAPUR,2001,Kharif     ,Urad,6629,1419
Uttar Pradesh,SITAPUR,2001,Rabi       ,Barley,3825,6267
Uttar Pradesh,SITAPUR,2001,Rabi       ,Gram,1317,1236
Uttar Pradesh,SITAPUR,2001,Rabi       ,Linseed,58,24
Uttar Pradesh,SITAPUR,2001,Rabi       ,Maize,73,119
Uttar Pradesh,SITAPUR,2001,Rabi       ,Masoor,28842,20161
Uttar Pradesh,SITAPUR,2001,Rabi       ,Peas & beans (Pulses),2339,2746
Uttar Pradesh,SITAPUR,2001,Rabi       ,Rapeseed &Mustard,16345,10729
Uttar Pradesh,SITAPUR,2001,Rabi       ,Urad,2931,1167
Uttar Pradesh,SITAPUR,2001,Rabi       ,Wheat,198535,487280
Uttar Pradesh,SITAPUR,2001,Whole Year ,Potato,3180,49544
Uttar Pradesh,SITAPUR,2001,Whole Year ,Sugarcane,112345,6347493
Uttar Pradesh,SITAPUR,2001,Whole Year ,Tobacco,599,3775
Uttar Pradesh,SITAPUR,2001,Whole Year ,Turmeric,120,215
Uttar Pradesh,SITAPUR,2002,Kharif     ,Bajra,4262,2940
Uttar Pradesh,SITAPUR,2002,Kharif     ,Groundnut,2733,1115
Uttar Pradesh,SITAPUR,2002,Kharif     ,Jowar,6951,5738
Uttar Pradesh,SITAPUR,2002,Kharif     ,Maize,16048,10544
Uttar Pradesh,SITAPUR,2002,Kharif     ,Moong(Green Gram),12,5
Uttar Pradesh,SITAPUR,2002,Kharif     ,Rice,119808,188830
Uttar Pradesh,SITAPUR,2002,Kharif     ,Sesamum,6820,757
Uttar Pradesh,SITAPUR,2002,Kharif     ,Small millets,661,393
Uttar Pradesh,SITAPUR,2002,Kharif     ,Soyabean,9,1
Uttar Pradesh,SITAPUR,2002,Kharif     ,Sunflower,2,3
Uttar Pradesh,SITAPUR,2002,Kharif     ,Urad,6659,2184
Uttar Pradesh,SITAPUR,2002,Rabi       ,Barley,3714,6451
Uttar Pradesh,SITAPUR,2002,Rabi       ,Gram,1358,1244
Uttar Pradesh,SITAPUR,2002,Rabi       ,Linseed,55,24
Uttar Pradesh,SITAPUR,2002,Rabi       ,Maize,117,130
Uttar Pradesh,SITAPUR,2002,Rabi       ,Masoor,26349,20552
Uttar Pradesh,SITAPUR,2002,Rabi       ,Onion,92,950
Uttar Pradesh,SITAPUR,2002,Rabi       ,Peas & beans (Pulses),2154,2266
Uttar Pradesh,SITAPUR,2002,Rabi       ,Rapeseed &Mustard,14579,8875
Uttar Pradesh,SITAPUR,2002,Rabi       ,Wheat,198589,484999
Uttar Pradesh,SITAPUR,2002,Summer     ,Moong(Green Gram),16,9
Uttar Pradesh,SITAPUR,2002,Summer     ,Onion,160,1789
Uttar Pradesh,SITAPUR,2002,Summer     ,Urad,2894,1059
Uttar Pradesh,SITAPUR,2002,Whole Year ,Potato,3796,73384
Uttar Pradesh,SITAPUR,2002,Whole Year ,Sannhamp,2,1
Uttar Pradesh,SITAPUR,2002,Whole Year ,Sugarcane,128516,6397526
Uttar Pradesh,SITAPUR,2002,Whole Year ,Tobacco,412,2463
Uttar Pradesh,SITAPUR,2002,Whole Year ,Turmeric,88,160
Uttar Pradesh,SITAPUR,2003,Kharif     ,Arhar/Tur,8239,6786
Uttar Pradesh,SITAPUR,2003,Kharif     ,Bajra,5408,4716
Uttar Pradesh,SITAPUR,2003,Kharif     ,Groundnut,2208,689
Uttar Pradesh,SITAPUR,2003,Kharif     ,Jowar,6776,6736
Uttar Pradesh,SITAPUR,2003,Kharif     ,Maize,16580,11407
Uttar Pradesh,SITAPUR,2003,Kharif     ,Moong(Green Gram),61,16
Uttar Pradesh,SITAPUR,2003,Kharif     ,Rice,140773,262915
Uttar Pradesh,SITAPUR,2003,Kharif     ,Sesamum,7786,654
Uttar Pradesh,SITAPUR,2003,Kharif     ,Sunflower,2,3
Uttar Pradesh,SITAPUR,2003,Kharif     ,Urad,8413,1548
Uttar Pradesh,SITAPUR,2003,Rabi       ,Barley,3127,5825
Uttar Pradesh,SITAPUR,2003,Rabi       ,Gram,1237,1076
Uttar Pradesh,SITAPUR,2003,Rabi       ,Linseed,54,27
Uttar Pradesh,SITAPUR,2003,Rabi       ,Maize,20,28
Uttar Pradesh,SITAPUR,2003,Rabi       ,Masoor,31766,25413
Uttar Pradesh,SITAPUR,2003,Rabi       ,Onion,53,761
Uttar Pradesh,SITAPUR,2003,Rabi       ,Peas & beans (Pulses),2007,1965
