Latitude,Longitude,Year,Area(Hectares),Production(Tonnes),Season_Kharif,Season_Rabi,Crop_Barley,Crop_Maize,Crop_Rice,Crop_Wheat,Rain,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Humidity,Humidity_1,Humidity_2,Humidity_3,Humidity_4,Humidity_5,Sunlight,Sunlight_1,Sunlight_2,Sunlight_3,Sunlight_4,Sunlight_5,Temperature,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,AESR_0,AESR_1,AESR_2,AESR_3,AESR,Crop_Yield_3,Crop_Yield_2,Crop_Yield_1,Crop_Yield
28.457876,79.40557094,1991,960,1540,0,1,1,0,0,0,0.005571149289608,0.001468718,9.067357e-06,0.0026110485,0.0014494509,8.7264925e-05,295.0893669128418,61.88823,64.07849,55.41644,57.54112,59.929367,68712550.0,11163001.0,12904887.0,13975958.0,17303964.0,12860527.0,1471.0679931640625,291.90417,289.9123,294.03937,298.13843,295.2688,0,0,1,1,9.2,1.357142857,1.333333333,1.151162791,1.604166667
28.457876,79.40557094,1992,140500,248800,1,0,0,0,1,0,0.0332954116165638,0.0011310019,0.0071486533,0.015992675,0.0043370165,0.004686065,356.8423500061035,48.137844,73.9854,84.28581,80.75417,69.67912,75150823.0,19622866.0,14753779.0,11912039.0,14184551.0,14677588.0,1515.676025390625,307.80188,303.6089,302.25443,301.9317,300.07913,0,0,1,1,9.2,2.153904473,2.190432318,1.816241454,1.770818505
28.457876,79.40557094,1992,181640,371050,0,1,0,0,0,1,0.0041749663650989,0.0023923293,0.000736624,0.0008408874,0.000117860734,0.00015072525,313.7857818603516,70.50326,74.288574,67.62993,41.434654,66.642456,66553137.0,10456968.0,11316736.0,14615620.0,17303286.0,12711532.0,1466.2723388671875,291.4074,289.89313,291.1515,298.5515,295.94357,0,0,1,1,9.2,1.833231893,2.235279641,2.197581143,2.042776921
28.457876,79.40557094,1992,1500,1970,1,0,0,1,0,0,0.0332954116165638,0.0011310019,0.0071486533,0.015992675,0.0043370165,0.004686065,356.8423500061035,48.137844,73.9854,84.28581,80.75417,69.67912,75150823.0,19622866.0,14753779.0,11912039.0,14184551.0,14677588.0,1515.676025390625,307.80188,303.6089,302.25443,301.9317,300.07913,0,0,1,1,9.2,0.956521739,0.819571865,0.919354839,1.313333333
28.457876,79.40557094,1992,830,730,0,1,1,0,0,0,0.0041749663650989,0.0023923293,0.000736624,0.0008408874,0.000117860734,0.00015072525,313.7857818603516,70.50326,74.288574,67.62993,41.434654,66.642456,66553137.0,10456968.0,11316736.0,14615620.0,17303286.0,12711532.0,1466.2723388671875,291.4074,289.89313,291.1515,298.5515,295.94357,0,0,1,1,9.2,1.333333333,1.151162791,1.604166667,0.879518072
28.457876,79.40557094,1993,146190,282930,1,0,0,0,1,0,0.0357965342700481,0.004224822,0.008005405,0.008806625,0.014746081,1.3601035e-05,367.8691482543945,61.484825,79.86817,80.338394,85.685356,60.4924,73801064.0,17958524.0,13861841.0,14572615.0,11443382.0,15964702.0,1514.3250732421875,305.96576,303.3356,303.2172,300.75125,301.05527,0,0,1,1,9.2,2.190432318,1.816241454,1.770818505,1.935358096
28.457876,79.40557094,1993,183340,413790,0,1,0,0,0,1,0.0042939558625221,5.6661665e-06,0.0004578419,0.001186531,0.0024931915,1.4733523e-05,304.3107376098633,63.88669,62.547783,58.346687,52.887123,57.36169,67139296.0,11679065.0,11868018.0,13948529.0,16932152.0,13123639.0,1467.4002075195312,292.27405,289.24548,294.39548,295.54163,296.8859,0,0,1,1,9.2,2.235279641,2.197581143,2.042776921,2.256954293
28.457876,79.40557094,1993,1370,1430,1,0,0,1,0,0,0.0357965342700481,0.004224822,0.008005405,0.008806625,0.014746081,1.3601035e-05,367.8691482543945,61.484825,79.86817,80.338394,85.685356,60.4924,73801064.0,17958524.0,13861841.0,14572615.0,11443382.0,15964702.0,1514.3250732421875,305.96576,303.3356,303.2172,300.75125,301.05527,0,0,1,1,9.2,0.819571865,0.919354839,1.313333333,1.04379562
28.457876,79.40557094,1993,1080,1540,0,1,1,0,0,0,0.0042939558625221,5.6661665e-06,0.0004578419,0.001186531,0.0024931915,1.4733523e-05,304.3107376098633,63.88669,62.547783,58.346687,52.887123,57.36169,67139296.0,11679065.0,11868018.0,13948529.0,16932152.0,13123639.0,1467.4002075195312,292.27405,289.24548,294.39548,295.54163,296.8859,0,0,1,1,9.2,1.151162791,1.604166667,0.879518072,1.425925926
28.457876,79.40557094,1994,136650,248480,1,0,0,0,1,0,0.0296700857579708,0.003909774,0.0131685715,0.0109428335,0.0016455054,3.40119e-06,345.41341400146484,53.9872,81.85797,85.70268,72.39159,51.473972,73376768.0,16983962.0,12374601.0,11224969.0,16673444.0,16119792.0,1515.7810668945312,307.32693,303.06317,302.14047,302.06033,301.19016,0,0,1,1,9.2,1.816241454,1.770818505,1.935358096,1.818368094
28.457876,79.40557094,1994,168950,411470,0,1,0,0,0,1,0.0037420541048049,0.0,0.0009122826,0.0027085096,0.0001065284,0.0,287.8652153015137,61.401917,67.06566,62.313908,39.722042,56.344517,69419259.0,11816547.0,11587975.0,14302054.0,18589044.0,13422983.0,1473.9888305664062,292.6702,291.34866,292.5398,300.54428,296.85785,0,0,1,1,9.2,2.197581143,2.042776921,2.256954293,2.435454276
28.457876,79.40557094,1994,1330,1490,1,0,0,1,0,0,0.0296700857579708,0.003909774,0.0131685715,0.0109428335,0.0016455054,3.40119e-06,345.41341400146484,53.9872,81.85797,85.70268,72.39159,51.473972,73376768.0,16983962.0,12374601.0,11224969.0,16673444.0,16119792.0,1515.7810668945312,307.32693,303.06317,302.14047,302.06033,301.19016,0,0,1,1,9.2,0.919354839,1.313333333,1.04379562,1.120300752
28.457876,79.40557094,1994,700,1270,0,1,1,0,0,0,0.0037420541048049,0.0,0.0009122826,0.0027085096,0.0001065284,0.0,287.8652153015137,61.401917,67.06566,62.313908,39.722042,56.344517,69419259.0,11816547.0,11587975.0,14302054.0,18589044.0,13422983.0,1473.9888305664062,292.6702,291.34866,292.5398,300.54428,296.85785,0,0,1,1,9.2,1.604166667,0.879518072,1.425925926,1.814285714
28.457876,79.40557094,1995,138820,299280,1,0,0,0,1,0,0.0277469363063573,0.0031924173,0.007983873,0.011058427,0.0054612197,5.0999224e-05,367.8741035461426,55.7357,82.746445,86.71738,82.126495,60.548088,72295877.0,18975754.0,12669882.0,10708566.0,14512001.0,15429674.0,1515.1770324707031,307.92963,302.56732,301.5716,301.8182,301.29028,0,0,1,1,9.2,1.770818505,1.935358096,1.818368094,2.155885319
28.457876,79.40557094,1995,157190,376270,0,1,0,0,0,1,0.0046747326850891,0.0,0.0026631802,0.0008590184,0.001152534,1.1336058e-05,294.71442794799805,58.250168,67.944244,63.33974,48.83576,58.469196,68734899.0,11834833.0,11721055.0,14332530.0,17423498.0,13140570.0,1467.5368957519531,292.27673,288.7639,292.319,297.31943,296.41583,0,0,1,1,9.2,2.042776921,2.256954293,2.435454276,2.393727336
28.457876,79.40557094,1995,1300,1250,1,0,0,1,0,0,0.0277469363063573,0.0031924173,0.007983873,0.011058427,0.0054612197,5.0999224e-05,367.8741035461426,55.7357,82.746445,86.71738,82.126495,60.548088,72295877.0,18975754.0,12669882.0,10708566.0,14512001.0,15429674.0,1515.1770324707031,307.92963,302.56732,301.5716,301.8182,301.29028,0,0,1,1,9.2,1.313333333,1.04379562,1.120300752,0.961538462
28.457876,79.40557094,1995,600,1250,0,1,1,0,0,0,0.0046747326850891,0.0,0.0026631802,0.0008590184,0.001152534,1.1336058e-05,294.71442794799805,58.250168,67.944244,63.33974,48.83576,58.469196,68734899.0,11834833.0,11721055.0,14332530.0,17423498.0,13140570.0,1467.5368957519531,292.27673,288.7639,292.319,297.31943,296.41583,0,0,1,1,9.2,0.879518072,1.425925926,1.814285714,2.083333333
28.457876,79.40557094,1996,139630,336130,1,0,0,0,1,0,0.045532438904047,0.0115638655,0.013012182,0.013470022,0.007288046,0.00019832328,391.2752456665039,68.803024,83.90345,88.83215,85.11737,64.61925,64569135.0,15481823.0,12202918.0,9864036.0,12529352.0,14491006.0,1509.2828369140625,304.47153,302.5789,301.0299,301.2191,299.98343,0,0,1,1,9.2,1.935358096,1.818368094,2.155885319,2.407290697
28.457876,79.40557094,1996,165520,449160,0,1,0,0,0,1,0.0049319900572299,5.6661665e-06,0.0013043918,0.003499534,0.00011106208,0.0,307.3325614929199,57.673523,66.92459,70.77673,53.488518,51.893463,68060357.0,11420017.0,12005838.0,13852698.0,17641234.0,13556740.0,1468.4288940429688,291.1684,289.65277,292.38934,298.80255,296.36554,0,0,1,1,9.2,2.256954293,2.435454276,2.393727336,2.713629773
28.457876,79.40557094,1996,1390,1350,1,0,0,1,0,0,0.045532438904047,0.0115638655,0.013012182,0.013470022,0.007288046,0.00019832328,391.2752456665039,68.803024,83.90345,88.83215,85.11737,64.61925,64569135.0,15481823.0,12202918.0,9864036.0,12529352.0,14491006.0,1509.2828369140625,304.47153,302.5789,301.0299,301.2191,299.98343,0,0,1,1,9.2,1.04379562,1.120300752,0.961538462,0.971223022
28.457876,79.40557094,1996,430,1040,0,1,1,0,0,0,0.0049319900572299,5.6661665e-06,0.0013043918,0.003499534,0.00011106208,0.0,307.3325614929199,57.673523,66.92459,70.77673,53.488518,51.893463,68060357.0,11420017.0,12005838.0,13852698.0,17641234.0,13556740.0,1468.4288940429688,291.1684,289.65277,292.38934,298.80255,296.36554,0,0,1,1,9.2,1.425925926,1.814285714,2.083333333,2.418604651
28.457876,79.40557094,1997,163200,377190,1,0,0,0,1,0,0.0286014173179864,0.003504064,0.012830859,0.007885277,0.0036865212,0.00069469586,382.5711250305176,59.232693,84.064316,82.66849,83.02858,73.57705,72331433.0,18529784.0,12217479.0,13904508.0,13245883.0,14433779.0,1509.9144592285156,305.55228,302.79523,302.46762,301.35483,297.7445,0,0,1,1,9.2,1.818368094,2.155885319,2.407290697,2.311213235
28.457876,79.40557094,1997,182990,450190,0,1,0,0,0,1,0.0014052540063858,0.0,0.00060629845,0.00017565861,0.00062329695,0.0009859428,270.3765411376953,58.446922,63.835953,48.397705,47.802498,67.71532,70543154.0,12228653.0,12546961.0,15279664.0,16931136.0,11862938.0,1466.8714294433594,290.82208,289.23926,292.34973,298.09482,294.79385,0,0,1,1,9.2,2.435454276,2.393727336,2.713629773,2.460189081
28.457876,79.40557094,1997,530,700,1,0,0,1,0,0,0.0286014173179864,0.003504064,0.012830859,0.007885277,0.0036865212,0.00069469586,382.5711250305176,59.232693,84.064316,82.66849,83.02858,73.57705,72331433.0,18529784.0,12217479.0,13904508.0,13245883.0,14433779.0,1509.9144592285156,305.55228,302.79523,302.46762,301.35483,297.7445,0,0,1,1,9.2,1.120300752,0.961538462,0.971223022,1.320754717
28.457876,79.40557094,1997,410,720,0,1,1,0,0,0,0.0014052540063858,0.0,0.00060629845,0.00017565861,0.00062329695,0.0009859428,270.3765411376953,58.446922,63.835953,48.397705,47.802498,67.71532,70543154.0,12228653.0,12546961.0,15279664.0,16931136.0,11862938.0,1466.8714294433594,290.82208,289.23926,292.34973,298.09482,294.79385,0,0,1,1,9.2,1.814285714,2.083333333,2.418604651,1.756097561
28.457876,79.40557094,1998,173150,362080,1,0,0,0,1,0,0.0408599767833948,0.005755868,0.014331305,0.014182847,0.0036797225,0.002910234,388.7793426513672,59.332924,84.81792,87.535324,80.60692,76.48626,67065478.0,16621972.0,11721055.0,10590725.0,14220784.0,13910942.0,1514.4626159667969,306.57068,302.7761,301.8992,302.63498,300.58167,0,0,1,1,9.2,2.155885319,2.407290697,2.311213235,2.091134854
28.457876,79.40557094,1998,193340,501840,0,1,0,0,0,1,0.0079940780997276,0.0027005784,0.00037737936,0.0013939217,0.0025362559,1.4733523e-05,358.06494140625,81.85054,75.99252,67.066895,65.43967,68.6669,64450615.0,10207740.0,12067468.0,13928550.0,16383919.0,12970580.0,1458.7445678710938,288.1532,288.56894,292.29675,294.93182,296.37668,0,0,1,1,9.2,2.393727336,2.713629773,2.460189081,2.595634633
28.457876,79.40557094,1998,760,200,1,0,0,1,0,0,0.0408599767833948,0.005755868,0.014331305,0.014182847,0.0036797225,0.002910234,388.7793426513672,59.332924,84.81792,87.535324,80.60692,76.48626,67065478.0,16621972.0,11721055.0,10590725.0,14220784.0,13910942.0,1514.4626159667969,306.57068,302.7761,301.8992,302.63498,300.58167,0,0,1,1,9.2,0.961538462,0.971223022,1.320754717,0.263157895
28.457876,79.40557094,1998,340,820,0,1,1,0,0,0,0.0079940780997276,0.0027005784,0.00037737936,0.0013939217,0.0025362559,1.4733523e-05,358.06494140625,81.85054,75.99252,67.066895,65.43967,68.6669,64450615.0,10207740.0,12067468.0,13928550.0,16383919.0,12970580.0,1458.7445678710938,288.1532,288.56894,292.29675,294.93182,296.37668,0,0,1,1,9.2,2.083333333,2.418604651,1.756097561,2.411764706
28.457876,79.40557094,1999,181920,386300,1,0,0,0,1,0,0.0336433257907629,0.0040287673,0.011436939,0.008692164,0.0071067233,0.002378732,388.39202880859375,59.933083,82.01512,83.780945,86.404305,76.258575,70612235.0,17884028.0,13129057.0,12939427.0,12419976.0,14239747.0,1511.8431091308594,305.58832,302.9853,302.39728,301.252,299.6202,0,0,1,1,9.2,2.407290697,2.311213235,2.091134854,2.123460862
28.457876,79.40557094,1999,187380,520860,0,1,0,0,0,1,0.001617182046175,2.2687018e-06,0.0015401132,3.8534403e-05,2.1532178e-05,0.0,326.4397964477539,72.78385,80.095856,66.406105,38.487083,59.74499,69849989.0,11967912.0,11087488.0,14670477.0,19153532.0,13530666.0,1470.359344482422,291.76083,288.7109,293.3548,300.15613,296.27206,0,0,1,1,9.2,2.713629773,2.460189081,2.595634633,2.779699007
28.457876,79.40557094,1999,300,440,1,0,0,1,0,0,0.0336433257907629,0.0040287673,0.011436939,0.008692164,0.0071067233,0.002378732,388.39202880859375,59.933083,82.01512,83.780945,86.404305,76.258575,70612235.0,17884028.0,13129057.0,12939427.0,12419976.0,14239747.0,1511.8431091308594,305.58832,302.9853,302.39728,301.252,299.6202,0,0,1,1,9.2,0.971223022,1.320754717,0.263157895,1.466666667
28.457876,79.40557094,1999,270,450,0,1,1,0,0,0,0.001617182046175,2.2687018e-06,0.0015401132,3.8534403e-05,2.1532178e-05,0.0,326.4397964477539,72.78385,80.095856,66.406105,38.487083,59.74499,69849989.0,11967912.0,11087488.0,14670477.0,19153532.0,13530666.0,1470.359344482422,291.76083,288.7109,293.3548,300.15613,296.27206,0,0,1,1,9.2,2.418604651,1.756097561,2.411764706,1.666666667
28.457876,79.40557094,2000,179880,348360,1,0,0,0,1,0,0.0302922520786523,0.0104747955,0.009982957,0.0070421267,0.0027923733,0.0,390.6676597595215,78.007065,85.003525,84.01358,79.86322,63.78027,69804953.0,14684700.0,11484017.0,12555765.0,15333505.0,15746966.0,1511.3557434082031,303.3703,302.15027,302.28735,301.8627,301.68512,0,0,1,1,9.2,2.311213235,2.091134854,2.123460862,1.936624416
28.457876,79.40557094,2000,190450,512380,0,1,0,0,0,1,0.0032218880951404,0.00018132478,0.00062103197,0.0018528961,0.0005666353,9.067357e-06,315.865909576416,69.30789,71.96095,67.93434,46.917732,58.714207,70595979.0,11813499.0,12192420.0,14365038.0,18694356.0,13254687.0,1466.087158203125,291.50845,289.74225,290.64093,297.92346,296.87476,0,0,1,1,9.2,2.460189081,2.595634633,2.779699007,2.690364925
28.457876,79.40557094,2000,300,540,1,0,0,1,0,0,0.0302922520786523,0.0104747955,0.009982957,0.0070421267,0.0027923733,0.0,390.6676597595215,78.007065,85.003525,84.01358,79.86322,63.78027,69804953.0,14684700.0,11484017.0,12555765.0,15333505.0,15746966.0,1511.3557434082031,303.3703,302.15027,302.28735,301.8627,301.68512,0,0,1,1,9.2,1.320754717,0.263157895,1.466666667,1.8
28.457876,79.40557094,2000,230,520,0,1,1,0,0,0,0.0032218880951404,0.00018132478,0.00062103197,0.0018528961,0.0005666353,9.067357e-06,315.865909576416,69.30789,71.96095,67.93434,46.917732,58.714207,70595979.0,11813499.0,12192420.0,14365038.0,18694356.0,13254687.0,1466.087158203125,291.50845,289.74225,290.64093,297.92346,296.87476,0,0,1,1,9.2,1.756097561,2.411764706,1.666666667,2.260869565
28.457876,79.40557094,2001,175940,364010,1,0,0,0,1,0,0.0248774979263544,0.0067180116,0.011035763,0.0058759935,0.000991609,0.00025612116,380.8065414428711,76.39964,82.81203,82.37645,75.152306,64.06612,75195861.0,15529569.0,13027808.0,14606816.0,16910820.0,15120848.0,1513.770050048828,303.45844,303.02225,302.8954,302.95947,301.4345,0,0,1,1,9.2,2.091134854,2.123460862,1.936624416,2.068943958
28.457876,79.40557094,2001,183320,499170,0,1,0,0,0,1,0.0012488663196563,9.067357e-06,0.00020398945,0.00039324537,0.0006334968,1.7002225e-05,288.4591827392578,61.363556,69.50588,54.154255,44.721283,60.92798,71452702.0,11760674.0,12973967.0,15358902.0,18104472.0,13277713.0,1469.7962646484375,291.59793,289.1124,293.73758,298.4736,296.81955,0,0,1,1,9.2,2.595634633,2.779699007,2.690364925,2.722943487
28.457876,79.40557094,2001,420,650,1,0,0,1,0,0,0.0248774979263544,0.0067180116,0.011035763,0.0058759935,0.000991609,0.00025612116,380.8065414428711,76.39964,82.81203,82.37645,75.152306,64.06612,75195861.0,15529569.0,13027808.0,14606816.0,16910820.0,15120848.0,1513.770050048828,303.45844,303.02225,302.8954,302.95947,301.4345,0,0,1,1,9.2,0.263157895,1.466666667,1.8,1.547619048
28.457876,79.40557094,2001,190,470,0,1,1,0,0,0,0.0012488663196563,9.067357e-06,0.00020398945,0.00039324537,0.0006334968,1.7002225e-05,288.4591827392578,61.363556,69.50588,54.154255,44.721283,60.92798,71452702.0,11760674.0,12973967.0,15358902.0,18104472.0,13277713.0,1469.7962646484375,291.59793,289.1124,293.73758,298.4736,296.81955,0,0,1,1,9.2,2.411764706,1.666666667,2.260869565,2.473684211
28.457876,79.40557094,2002,123040,229950,1,0,0,0,1,0,0.0305914375931024,0.0028875694,0.0045160726,0.012777595,0.010208476,0.00020172447,373.3831634521485,66.28855,69.573944,84.05441,83.89726,69.56899,75135587.0,17639880.0,17181720.0,12183955.0,12547299.0,15582733.0,1514.610382080078,305.32034,305.94662,302.41956,300.72678,300.19708,0,0,1,1,9.2,2.123460862,1.936624416,2.068943958,1.868904421
28.457876,79.40557094,2002,180190,476130,0,1,0,0,0,1,0.0055643506348133,2.2687018e-06,0.0022846684,0.0026212484,0.00063916296,0.0,329.99495697021484,68.9478,73.476814,71.96838,54.67398,61.817696,69080973.0,11693626.0,11609647.0,14225863.0,18274124.0,13305480.0,1468.0652465820312,290.92047,289.41064,292.0368,298.87778,296.44165,0,0,1,1,9.2,2.779699007,2.690364925,2.722943487,2.64237749
28.457876,79.40557094,2002,460,490,1,0,0,1,0,0,0.0305914375931024,0.0028875694,0.0045160726,0.012777595,0.010208476,0.00020172447,373.3831634521485,66.28855,69.573944,84.05441,83.89726,69.56899,75135587.0,17639880.0,17181720.0,12183955.0,12547299.0,15582733.0,1514.610382080078,305.32034,305.94662,302.41956,300.72678,300.19708,0,0,1,1,9.2,1.466666667,1.8,1.547619048,1.065217391
28.457876,79.40557094,2002,190,340,0,1,1,0,0,0,0.0055643506348133,2.2687018e-06,0.0022846684,0.0026212484,0.00063916296,0.0,329.99495697021484,68.9478,73.476814,71.96838,54.67398,61.817696,69080973.0,11693626.0,11609647.0,14225863.0,18274124.0,13305480.0,1468.0652465820312,290.92047,289.41064,292.0368,298.87778,296.44165,0,0,1,1,9.2,1.666666667,2.260869565,2.473684211,1.789473684
28.457876,79.40557094,2003,160140,339270,1,0,0,0,1,0,0.043984392657876,0.0032275468,0.01814815,0.008541441,0.014064986,2.2687018e-06,384.6673393249512,63.013058,83.97275,85.20647,87.57616,64.89891,67322155.0,17608726.0,11283551.0,12552040.0,9718088.0,16159750.0,1511.4884033203125,305.80954,302.282,302.37503,300.72946,300.29236,0,0,1,1,9.2,1.936624416,2.068943958,1.868904421,2.118583739
28.457876,79.40557094,2003,200110,552850,0,1,0,0,0,1,0.0057173408567905,0.0015967749,0.0015639104,0.0023141354,0.00024252012,9.067357e-06,350.0513153076172,67.424515,84.54568,78.02192,58.24151,59.590313,67155213.0,11431869.0,10900567.0,13685079.0,17832218.0,13205925.0,1464.2381286621094,291.8908,286.66293,291.93,297.31274,295.80826,0,0,1,1,9.2,2.690364925,2.722943487,2.64237749,2.762730498
28.457876,79.40557094,2003,520,920,1,0,0,1,0,0,0.043984392657876,0.0032275468,0.01814815,0.008541441,0.014064986,2.2687018e-06,384.6673393249512,63.013058,83.97275,85.20647,87.57616,64.89891,67322155.0,17608726.0,11283551.0,12552040.0,9718088.0,16159750.0,1511.4884033203125,305.80954,302.282,302.37503,300.72946,300.29236,0,0,1,1,9.2,1.8,1.547619048,1.065217391,1.769230769
28.457876,79.40557094,2003,130,340,0,1,1,0,0,0,0.0057173408567905,0.0015967749,0.0015639104,0.0023141354,0.00024252012,9.067357e-06,350.0513153076172,67.424515,84.54568,78.02192,58.24151,59.590313,67155213.0,11431869.0,10900567.0,13685079.0,17832218.0,13205925.0,1464.2381286621094,291.8908,286.66293,291.93,297.31274,295.80826,0,0,1,1,9.2,2.260869565,2.473684211,1.789473684,2.615384615
28.457876,79.40557094,2004,173310,332570,1,0,0,0,1,0,0.0279486533254385,0.00584653,0.00774022,0.0052583627,0.0066069514,0.002496589,380.7038345336914,65.4904,79.20738,82.77367,79.15665,74.07574,76200561.0,18048938.0,14541800.0,14047069.0,14949843.0,14612911.0,1512.1133422851562,304.9518,303.2755,302.86154,302.2335,298.791,0,0,1,1,9.2,2.068943958,1.868904421,2.118583739,1.918931395
28.457876,79.40557094,2004,208770,512650,0,1,0,0,0,1,0.001786034554243,0.0005632341,0.0012103319,3.40119e-06,0.0,0.00025725365,323.5887489318848,71.69119,82.47421,68.58894,41.244087,68.20163,70292911.0,11342472.0,11091551.0,15296595.0,19356368.0,12881861.0,1470.0491333007812,290.90756,288.42072,293.23727,301.67532,295.64935,0,0,1,1,9.2,2.722943487,2.64237749,2.762730498,2.455573119
28.457876,79.40557094,2004,630,990,1,0,0,1,0,0,0.0279486533254385,0.00584653,0.00774022,0.0052583627,0.0066069514,0.002496589,380.7038345336914,65.4904,79.20738,82.77367,79.15665,74.07574,76200561.0,18048938.0,14541800.0,14047069.0,14949843.0,14612911.0,1512.1133422851562,304.9518,303.2755,302.86154,302.2335,298.791,0,0,1,1,9.2,1.547619048,1.065217391,1.769230769,1.571428571
28.457876,79.40557094,2004,150,330,0,1,1,0,0,0,0.001786034554243,0.0005632341,0.0012103319,3.40119e-06,0.0,0.00025725365,323.5887489318848,71.69119,82.47421,68.58894,41.244087,68.20163,70292911.0,11342472.0,11091551.0,15296595.0,19356368.0,12881861.0,1470.0491333007812,290.90756,288.42072,293.23727,301.67532,295.64935,0,0,1,1,9.2,2.473684211,1.789473684,2.615384615,2.2
28.457876,79.40557094,2005,177119,333835,1,0,0,0,1,0,0.0332591477781534,0.0037669837,0.016086737,0.0049138516,0.00812893,0.00036264583,362.2227325439453,43.305656,84.34769,80.36686,81.50282,72.69971,74435648.0,19233786.0,12312632.0,14966436.0,12871025.0,15051769.0,1516.491943359375,308.46555,302.46094,303.3218,302.0706,300.17307,0,0,1,1,9.2,1.868904421,2.118583739,1.918931395,1.88480626
28.457876,79.40557094,2005,194880,494861,0,1,0,0,0,1,0.0033465437591075,3.40119e-06,0.0010131411,0.0014607832,0.0006119646,0.0,336.8528251647949,72.5376,74.081924,68.69784,53.333836,55.907703,66528080.0,11266620.0,10975064.0,13936677.0,17467858.0,13569947.0,1467.9009704589844,291.33176,289.33585,292.2224,299.3616,296.26852,0,0,1,1,9.2,2.64237749,2.762730498,2.455573119,2.539311371
28.457876,79.40557094,2005,379,548,1,0,0,1,0,0,0.0332591477781534,0.0037669837,0.016086737,0.0049138516,0.00812893,0.00036264583,362.2227325439453,43.305656,84.34769,80.36686,81.50282,72.69971,74435648.0,19233786.0,12312632.0,14966436.0,12871025.0,15051769.0,1516.491943359375,308.46555,302.46094,303.3218,302.0706,300.17307,0,0,1,1,9.2,1.065217391,1.769230769,1.571428571,1.44591029
28.457876,79.40557094,2005,70,160,0,1,1,0,0,0,0.0033465437591075,3.40119e-06,0.0010131411,0.0014607832,0.0006119646,0.0,336.8528251647949,72.5376,74.081924,68.69784,53.333836,55.907703,66528080.0,11266620.0,10975064.0,13936677.0,17467858.0,13569947.0,1467.9009704589844,291.33176,289.33585,292.2224,299.3616,296.26852,0,0,1,1,9.2,1.789473684,2.615384615,2.2,2.285714286
28.457876,79.40557094,2006,158734,283608,1,0,0,0,1,0,0.0260130353271961,0.00913414,0.008209392,0.004646398,0.0039789043,4.420057e-05,369.2055816650391,67.426994,81.728035,78.66662,78.24713,63.136803,76511079.0,17756704.0,12411511.0,15037885.0,15759156.0,15545823.0,1516.1705017089844,304.89304,303.30176,303.51898,302.58112,301.8756,0,0,1,1,9.2,2.118583739,1.918931395,1.88480626,1.786687162
28.457876,79.40557094,2006,183324,521419,0,1,0,0,0,1,0.0011638700962066,3.739819e-05,1.3601035e-05,2.1532178e-05,0.0010913387,3.40119e-06,288.35029220581055,62.734634,62.576244,55.64908,51.48263,61.419243,71462523.0,12055616.0,12902856.0,15415452.0,17518652.0,13139893.0,1474.7072448730469,291.55164,291.02283,297.4071,298.45715,296.94287,0,0,1,1,9.2,2.762730498,2.455573119,2.539311371,2.844248434
28.457876,79.40557094,2006,351,541,1,0,0,1,0,0,0.0260130353271961,0.00913414,0.008209392,0.004646398,0.0039789043,4.420057e-05,369.2055816650391,67.426994,81.728035,78.66662,78.24713,63.136803,76511079.0,17756704.0,12411511.0,15037885.0,15759156.0,15545823.0,1516.1705017089844,304.89304,303.30176,303.51898,302.58112,301.8756,0,0,1,1,9.2,1.769230769,1.571428571,1.44591029,1.541310541
28.457876,79.40557094,2006,50,100,0,1,1,0,0,0,0.0011638700962066,3.739819e-05,1.3601035e-05,2.1532178e-05,0.0010913387,3.40119e-06,288.35029220581055,62.734634,62.576244,55.64908,51.48263,61.419243,71462523.0,12055616.0,12902856.0,15415452.0,17518652.0,13139893.0,1474.7072448730469,291.55164,291.02283,297.4071,298.45715,296.94287,0,0,1,1,9.2,2.615384615,2.2,2.285714286,2.0
28.457876,79.40557094,2007,152816,293456,1,0,0,0,1,0,0.028350967913866,0.006803008,0.009948958,0.0072517823,0.003967572,0.00037964806,374.2035903930664,64.05127,81.793625,81.99656,80.08596,66.27618,71820448.0,17083518.0,12862898.0,12803977.0,13719280.0,15350775.0,1515.5985717773438,305.83536,303.11615,303.18204,302.55264,300.91238,0,0,1,1,9.2,1.918931395,1.88480626,1.786687162,1.920322479
28.457876,79.40557094,2007,191256,540416,0,1,0,0,0,1,0.006948072463274,0.0001427941,2.2687018e-06,0.004383482,0.0024161264,3.0599535e-05,326.32347869873047,66.271225,59.14731,74.83552,64.650185,66.595436,67814855.0,11508737.0,12904549.0,12567956.0,17693720.0,13222517.0,1468.4208984375,292.0239,290.3396,292.63904,296.4755,297.20547,0,0,1,1,9.2,2.455573119,2.539311371,2.844248434,2.825615928
28.457876,79.40557094,2007,263,427,1,0,0,1,0,0,0.028350967913866,0.006803008,0.009948958,0.0072517823,0.003967572,0.00037964806,374.2035903930664,64.05127,81.793625,81.99656,80.08596,66.27618,71820448.0,17083518.0,12862898.0,12803977.0,13719280.0,15350775.0,1515.5985717773438,305.83536,303.11615,303.18204,302.55264,300.91238,0,0,1,1,9.2,1.571428571,1.44591029,1.541310541,1.623574144
